method,client_id,num_runs,data_size_mean,data_size_std,selection_count_mean,selection_count_std,accepted_update_count_mean,accepted_update_count_std,rejected_update_count_mean,rejected_update_count_std,acceptance_rate_mean,acceptance_rate_std,selection_freshness_score_mean,selection_freshness_score_std,selection_pressure_mean,selection_pressure_std,diversity_score_mean,diversity_score_std,historical_utility_mean,historical_utility_std,reliability_score_mean,reliability_score_std,battery_level_mean,battery_level_std,network_latency_mean,network_latency_std
hierarchical_random_fedavg,C13,5,76.6,17.165080832900262,4.2,0.7483314773547883,4.2,0.7483314773547883,0,0.0,1.0,0.0,0.3,0.29154759474226505,1.0,0.0,0.48543156283261973,0.12846777233849493,0.2821440528503302,0.05354390127090919,0.7070788025420951,0.04785029843146773,48,21.60555484129024,69.8,29.226015807838056
hierarchical_random_fedavg,C14,5,82.8,37.231169737197355,3.4,2.0591260281974,3.4,2.0591260281974,0,0.0,1.0,0.0,0.3,0.3674234614174767,1.0,0.0,0.6008894056715586,0.045169761846957576,0.3992791225906952,0.09919373675314265,0.7448305582378527,0.04310678038681887,56.4,11.46472851837321,70.4,45.292825038851355
hierarchical_random_fedavg,C15,5,62,5.253570214625479,2.2,1.469693845669907,2.2,1.469693845669907,0,0.0,1.0,0.0,0.4,0.3391164991562634,1.0,0.0,0.5882539958119308,0.04391296323771511,0.46964236648561053,0.05469755865930683,0.7744602173891483,0.039349821012958655,38.8,16.117071694324622,84.4,18.24938355123263
hierarchical_random_fedavg,C16,5,77.4,14.554724318928201,3.6,1.019803902718557,3.6,1.019803902718557,0,0.0,1.0,0.0,0.5,0.31622776601683794,1.0,0.0,0.5457691093027287,0.0648921020609554,0.35778865618893424,0.07154810134903596,0.7469308356690683,0.046462449260208906,49.2,17.679366504487653,49.8,32.91443452347313
hierarchical_random_fedavg,C17,5,64.8,13.6,4.2,1.469693845669907,4.2,1.469693845669907,0,0.0,1.0,0.0,0.5,0.3535533905932738,1.0,0.0,0.5134067456455329,0.10659510199165083,0.2870484756633202,0.031170879293133707,0.7195868140325659,0.03613564986855961,57,16.024980499208105,44,39.084523791393444
hierarchical_random_fedavg,C18,5,72.4,29.213695418416343,4.6,0.8,4.6,0.8,0,0.0,1.0,0.0,0.1,0.2,1.0,0.0,0.5099235665774904,0.10230694022717893,0.288749916786305,0.06475905765039353,0.7104054738284458,0.04581044309687058,45,20.189105973271822,44,36.41977484828812
hierarchical_random_fedavg,C19,5,53.8,21.664717861075413,3.4,1.2,3.4,1.2,0,0.0,1.0,0.0,0.1,0.1224744871391589,1.0,0.0,0.5588771595362756,0.06914391411219949,0.3497109225524126,0.040854600363698666,0.7477469257973324,0.040749158789720234,47.6,16.16910634512619,76.6,48.27670245573945
hierarchical_random_fedavg,C2,5,76.4,22.38392280186831,2,0.8944271909999159,2,0.8944271909999159,0,0.0,1.0,0.0,0.65,0.43588989435406733,1.0,0.0,0.5858650438440219,0.03927282369017501,0.45803137353206047,0.10950694763682464,0.8093410770165133,0.06566143844662137,41,10.411532067856296,40.2,17.83704011320264
hierarchical_random_fedavg,C20,5,98.2,26.40757467091592,4.4,1.2,4.4,1.2,0,0.0,1.0,0.0,0.4,0.3391164991562634,1.0,0.0,0.6118265632430223,0.030261771555823998,0.35181438396563697,0.04937112985390349,0.730789244185992,0.029947540068131228,42.4,18.778711350888802,83.8,32.43084951092092
hierarchical_random_fedavg,C3,5,58.8,18.214280112043955,4.2,1.833030277982336,4.2,1.833030277982336,0,0.0,1.0,0.0,0.3,0.3674234614174767,1.0,0.0,0.5314800268144226,0.06552564936065787,0.3236691613879265,0.08899793423938877,0.7347441680353572,0.06474658045066017,43.4,18.084247288731707,82.8,22.990432792794483
